id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
2451,riot,"Portland, OR",@CHold ironically RSL call their stadium the Riot,1,1,0.5688353777,0.3250339627,0.08694812654999999,0.20148894190000002,0.23354676370000002,0.2718840837,0.2608225346,0.1241485178,0.108476609,0.4453979433
2467,rioting,GO Bucks!,"we shootn each other over video games................wow ghee sad
but I still don't see no rioting no walks no... http://t.co/O423U56yPh",0,0,0.42617782950000005,0.4712530673,0.1253702939,0.23640835289999998,0.5500506163000001,0.382322073,0.2690165043,0.4139199555,0.5055247545,0.49756041170000004
2472,rioting,#DCjacobin,I have stopped trying to figure out if THIS will be the misogyny/racism/religion-fueled shooting that will incite rioting.,1,1,0.07740989327,0.1876273155,0.17878362539999998,0.3937169611,0.2489793003,0.8339005709,0.201157093,0.29534843559999996,0.15957450869999998,0.2603781223
2473,rioting,,Dont use \Allahuakbar\'' and start rioting. Do you guys even listen to yourselves? #SHAME''',1,1,0.216538161,0.19504079219999998,0.11940521,0.2229510546,0.08257040381,0.5221434236,0.07305279374,0.1466525197,0.08067676425,0.25834628940000004
2474,rioting,Davis,@abbydphillip @dahboo7 Shh...it's only OK for the puny 13% black population to get mad. The gov can't control the majority rioting.,0,0,0.2895421386,0.5487794876,0.2243973315,0.2217162549,0.5911990404,0.5592679977,0.2785076499,0.2977833152,0.3592639565,0.27879622579999996
2475,rioting,,@foxandfriends where is protest looting and rioting that is for ignorant people,1,1,0.3679610789,0.4967700839,0.23589709399999997,0.2846643329,0.4187366068,0.585295558,0.4834994078,0.23323524,0.2032954991,0.5680533051
2476,rioting,Ã¥Â©hicago,@brownblaze on tumblr the day/night of it was all over. The first I heard anything about it anywhere elsewere simply reports of rioting.,1,1,0.5939994453999999,0.28376275300000003,0.1198804379,0.30504852530000004,0.6003354192,0.7304763198,0.38771870729999997,0.1984420121,0.3052227795,0.5065466166
2477,rioting,"Manhattan, NY",Why are we not rioting in the streets for change/a future? We outnumber lobbyists! #WakeUpAmerica #CleanPowerPlan http://t.co/sONJy4HK46,0,0,0.36210474369999995,0.5767962932999999,0.8062250614,0.15440604089999999,0.48952808979999995,0.2826606631,0.2922464013,0.45696818829999997,0.520146668,0.5436847806
2479,rioting,"Dublin, Ireland",.@runjewels appear in a new video by @BBC defending the riots in Ferguson: http://t.co/veh1seVDKO http://t.co/h2GziEfJXt,1,1,0.6655930877,0.5471910238000001,0.09458330274,0.2255576253,0.5473924279,0.2803864479,0.5087304711,0.2156101465,0.5013870597,0.42451739310000003
2480,rioting,Liverpool,Half of Australia is currently rioting because they think 'Extras' is an aboriginal cricketer stealing their sport.,1,1,0.6051753759,0.2737251818,0.219437331,0.2891872525,0.2505378127,0.5414838195,0.17378500100000002,0.2284159064,0.10078322890000001,0.446389854
2481,rioting,,http://t.co/DYKYpy3vA5 Cindy Noonan@CindyNoonan-Heartbreak in #Baltimore #Rioting #YAHIstorical #UndergroundRailraod,1,1,0.4563931525,0.8207874298000001,0.8438259959000001,0.47465536,0.6612264514,0.8103291392,0.7319158316,0.5581179261,0.5308309793,0.6420941949
2482,rubble,London,Outrage as dog found buried alive in rubble http://t.co/vrNRrpoHm8,0,0,0.8082451223999999,0.9192819595,0.9342492223000001,0.3723381758,0.7583175898000001,0.7357273101999999,0.8340995312,0.6855134368000001,0.9169735909000001,0.8701598643999999
2484,rubble,Worldwide,#360WiseNews : China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/QDwRjmmk89,1,1,0.5748127699000001,0.2407324016,0.18399554489999997,0.1770095825,0.4188645482,0.5035222173,0.4276651442,0.37958624960000004,0.2699354291,0.4339388907
2485,rubble,UberlÃÂ¢ndia - MG - Brasil,China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/7R7ADdVbsX,0,0,0.5034412742000001,0.2354201674,0.1626215577,0.20060342550000002,0.3774496615,0.5035222173,0.49013537170000004,0.40008798240000004,0.18810069559999998,0.4159711003
2486,rubble,Diantara Temlen Laksani,RT PemantauJKT48: China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/g0En3ELVCL via melodyJKTÛ_ http://t.co/KHrish3BP0,0,0,0.6192560196,0.2197006643,0.2683042884,0.13600283859999998,0.335693419,0.5289077163,0.34354716539999997,0.37621074909999996,0.16909950969999998,0.3644891083
2489,rubble,ON,China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/EpNju0pZjM #forbes,0,0,0.5478600264,0.2427698672,0.20573720339999998,0.1747059226,0.37573909759999996,0.4820711911,0.3829485178,0.39575001600000004,0.19128528239999998,0.3736678362
2491,rubble,HUSTON TEXAS 1-844-360-WISE,#360WiseNews : China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/vTJ1EoslrU,0,0,0.5748127699000001,0.2407324016,0.18399554489999997,0.1770095825,0.4188645482,0.5035222173,0.4276651442,0.37958624960000004,0.2699354291,0.4339388907
2493,rubble,Toronto,Hiroshima never recovered and all the evidence was smothered under a thick cloud of rubble..' #jayElectronica,1,1,0.7877266407,0.7948944568999999,0.5140505433,0.30798804760000004,0.6156000495,0.5071251988000001,0.561670959,0.1851869524,0.5915234685,0.8049715161
2494,rubble,West Coast,"@KurtSchlichter Grandpa fought his way across Western Eurpoe mustered out in Guam on his way to the Home Islands.

Bounce the rubble.",0,0,0.375518769,0.3455860615,0.2401245534,0.3203253448,0.342433393,0.829164803,0.3312636614,0.32940018179999997,0.4786988497,0.4193205833
2496,rubble,,"#Nickelodeon paw patrol-- rubble #action pack pup &amp; #badge LINK:
http://t.co/N7tG7RoAmU http://t.co/U12hHyu1dc",0,0,0.6575574875,0.23042285440000002,0.2144560516,0.1826103628,0.43321171399999997,0.1641205251,0.39531695840000003,0.2845151424,0.1710488796,0.3415150344
2497,rubble,,#Poetry #friendship Lifes Giants - Is life throwing rubble at you ? Are there giants in your mind ? http://t.co/G4wipbG0jx ~LyricalEyes,0,0,0.6491712332,0.2945171595,0.1168719232,0.1516894698,0.2414915562,0.2225880623,0.19043925399999997,0.2817424536,0.08433309197000001,0.3790563047
2499,rubble,New York,China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/qEn1Z5uOeH,0,0,0.5034412742000001,0.2354201674,0.1626215577,0.20060342550000002,0.3774496615,0.5035222173,0.49013537170000004,0.40008798240000004,0.18810069559999998,0.4159711003
2502,rubble,Globally 1-844-360-WISE,#360WiseNews : China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/r0FLXJx5vX,0,0,0.5748127699000001,0.2407324016,0.18399554489999997,0.1770095825,0.4188645482,0.5035222173,0.4276651442,0.37958624960000004,0.2699354291,0.4339388907
2505,ruin,"Las Vegas, NV","so in my rant about how i dont allow peens near my face i realized why I'm still single.

sex is going to ruin me. or lack thereof anyway.",0,0,0.2076129615,0.2088319957,0.1702819765,0.2120572925,0.032738685610000005,0.5825600624,0.09800946712000001,0.3191035986,0.07491534948,0.028550069780000003
2516,ruin,,To respect those who wait to watch #UltimaLucha any tweets will be spoiler free and not ruin the result. #LuchaUnderground,0,0,0.3802618682,0.5796700716,0.1813721359,0.07748040557,0.2263786495,0.1553173065,0.1509755254,0.1477743685,0.132232666,0.30361580850000003
2575,seismic,,@elephino_ @Thrusta1 no but it's a convenient and seismic shift in 6 months from trying to bury the event and now allegedly 'enhance it',0,0,0.4043800831,0.4797110558,0.116399765,0.1583825946,0.4368082583,0.2436698377,0.4278628826,0.20907512309999998,0.613075316,0.5468562245
2580,seismic,Malta; Gozo,The time for small steps has long been over. We need a seismic shift in thinking to address #migration in a holistic human &amp; humane way.,0,0,0.6530107856,0.5536786318,0.2474950552,0.18774339559999997,0.6666395664,0.4550834298,0.6556188464,0.1588994265,0.88298136,0.6701191664
2581,seismic,Florida,@kc8ysl Is it wrong to pray for seismic activity along the San Andreas fault? #smh,0,0,0.4920546412,0.3419375718,0.18682137129999998,0.2088977098,0.38032871479999997,0.8725931644,0.5039824843,0.3016812205,0.3030308783,0.29739609359999997
2582,seismic,London,"Anti-fracking group seeks review over #Lancashire seismic monitoring:

http://t.co/ZzbqmGNUsl #fracking http://t.co/Y23Xzl3fZv",1,1,0.7305967212000001,0.7870268821999999,0.4527031481,0.2548903823,0.5463881493,0.3201584816,0.6579666734,0.3553201258,0.4251996279,0.5240221024
2584,seismic,"Kanto, Japan",[10:45:27JST Aug06:First Alert] M4.1 at 'E off Chiba pref.' under 10km (35.8140.8). Estimated max seismic# is 3,1,1,0.8514512777,0.8723664284,0.22350010280000002,0.1743247211,0.6592046022,0.2808793783,0.5581395626,0.40036377310000004,0.8563008904,0.9307195544
2585,seismic,,My brain feels like it's vibrating inside my skull. The MRI is going to look like a seismic readout of a faultline during earthquake season.,1,1,0.09056892991,0.1317613721,0.1152698696,0.3150166869,0.2291866243,0.3026733398,0.5346953869,0.17943081260000002,0.1678408086,0.04963213205
2587,seismic,United Kingdom,Exploration takes seismic shift in Gabon to Somalia ÛÒ WorldOilåÊ(subscription) http://t.co/Hs6OhRFsA9,0,0,0.8030195831999999,0.6549111009,0.8529802561,0.3507634401,0.5357700586,0.6854172945,0.6943523884,0.6389279365999999,0.6233274937,0.6935287118000001
2588,seismic,,#Fukushima still is not controlled &amp; #seismic retrofitting for other #reactors is a BIG issue @fukushima_actu http://t.co/lCDkTEOukj,1,1,0.40290260310000003,0.7197653055,0.5788958669,0.2826859355,0.3945773542,0.2742737532,0.2578644156,0.2784956098,0.358255744,0.43175134060000003
2592,seismic,,On Thursday at 03:27 we updated our #kml of 2D and 3D #seismic exploration vessels. #offshore #oil http://t.co/btdjGWeKqx,0,0,0.6148477793,0.5140473247,0.4586132765,0.18672910329999998,0.45704683659999995,0.4759929478,0.26954394579999996,0.5693707466,0.6177814603,0.5243017673
2594,seismic,,Exploration takes seismic shift in Gabon to Somalia http://t.co/dmVR2H2fKM,1,1,0.797164619,0.727285862,0.8025224209,0.3950587809,0.6901024579999999,0.5888195038,0.9053410292,0.5964221358,0.7517828941,0.7092487216
2595,seismic,Worldwide,@Statoilasa &amp; @TOTAL make significant discovery in the North Sea: Visualise the full potential on our seismic #g http://t.co/ve2eBqm21B,1,1,0.631939292,0.6778466702,0.32692521809999997,0.3095895648,0.6798728704000001,0.5199916959,0.6201988459000001,0.37313646079999996,0.6675783396,0.3556730747
2602,sinkhole,"Boston, MA",A sinkhole grows ... in Brooklyn? http://t.co/UiqKDdVwKz http://t.co/aa8FwtOHyJ,1,1,0.8268923759000001,0.9417260885,0.5739372373,0.6288505793,0.7331112623,0.3895828426,0.8637963532999999,0.5467291474,0.8558332324,0.8261923193999999
2605,sinkhole,"New York, New York",The sinkhole that ate Brooklyn http://t.co/28r2IgxmIE,1,1,0.4028044641,0.8157999516,0.4257238507,0.24858760829999998,0.4579603672,0.1610710621,0.7209935784,0.35796976090000004,0.3662601411,0.5396619439
2606,sinkhole,,Watch This Giant Sinkhole Form on New York City Street http://t.co/BEnWu5IARa,1,1,0.5684182047999999,0.8677264452,0.9410108328,0.4354580641,0.6691303253,0.6557502747,0.6084521413,0.6629501581,0.6241009235,0.8016782999
2620,siren,New York,WHELEN MODEL 295SS-100 SIREN AMPLIFIER POLICE EMERGENCY VEHICLE - Full read by eBay http://t.co/Q3yYQi4A27 http://t.co/whEreofYAx,0,0,0.5546545386,0.1860467792,0.2447620034,0.10146704320000001,0.3405987024,0.2075189948,0.27670213579999997,0.2929674387,0.1055743992,0.23054672780000002
2621,siren,,@Kronykal @B30wu1f2 I see no point in countering skewed statements. Dumb statement is dumb.,1,1,0.5262928009000001,0.499837786,0.1610466838,0.1920600832,0.4345766008,0.5212939978,0.5597444177,0.3405669928,0.38330411909999995,0.3352658153
2622,siren,New York,WHELEN MODEL 295SS-100 SIREN AMPLIFIER POLICE EMERGENCY VEHICLE - Full read by eBay http://t.co/UGR6REFZpT http://t.co/eYyUqX4Tbt,0,0,0.5546545386,0.1860467792,0.2447620034,0.10146704320000001,0.3405987024,0.20751902460000002,0.2767020464,0.2929673195,0.10557433960000001,0.23054672780000002
2624,siren,,Police siren sound effect 1 via Play Tube Fre http://t.co/BLWnTMyQmQ,0,0,0.6333631873,0.42985266450000004,0.411665976,0.15576562289999998,0.33902084829999996,0.22816756370000002,0.3316584826,0.4141195416,0.1153431833,0.35690736770000003
2625,siren,,Ebay Snipe RT? http://t.co/tRw1OmykQz Whelen Sa-314 Siren Pa Speaker Mount Bracket Universal With Screws ?Please Favorite &amp; Share,0,0,0.5304119587,0.2065562308,0.1501474082,0.18749612570000002,0.1737722158,0.4767972231,0.2605237961,0.3606790304,0.06345671415,0.2547862828
2626,sirens,,"Check out what I found on Google images!
Something to live by! ?? http://t.co/WjOzlQBiE0",0,0,0.2489316761,0.25313168760000004,0.5157051682,0.4778865576,0.35120531920000003,0.673006773,0.26346439120000004,0.6134594083,0.1363659203,0.3739925027
2628,sirens,"Chandler, AZ",@HusnaaVhora I hope they dust off the air raid sirens! You can quote me on that lol,0,0,0.1441810727,0.2160209715,0.8141349554,0.3360618353,0.09187695384,0.3841581345,0.1282386482,0.23562443260000002,0.0795147121,0.1472080201
2629,sirens,palm spraangs,@BobbyCakes50 so far miss may I sleeping with sirens August burns red Memphis May Fire Attila &amp; all were so good ??,0,0,0.4034873843,0.4413426518,0.2879809141,0.2865918875,0.3918298483,0.6066346169,0.48814758659999996,0.39108788969999997,0.2808688283,0.4869062603
2636,sirens,,I was walking past the fire house today &amp; as soon as I walk by the doors they get call and flip the sirens on. I've never ran so fast.,1,1,0.4094898999,0.44909998770000004,0.2929541171,0.3118026853,0.34167209270000004,0.6632313728,0.4054308534,0.2593115866,0.2485774755,0.2585217655
2638,sirens,,There was also a calm. Something was going to happen. Suddenly a crash of lightning came through the sky and with it the wails of sirens. --,1,1,0.7306150198,0.6119240522,0.49728333950000003,0.6872651577,0.8492929935,0.5954412818,0.4158008695,0.45197331909999994,0.8783609867000001,0.6701797247
2645,sirens,,Fire truck sirens for the past ten minutes straight coming and going. Must be huge. Maybe it's taco bell and they'll build a Sonic instead.,1,1,0.75290519,0.8297363520000001,0.8980149031,0.5887616277000001,0.47212457659999996,0.5788375735,0.3066400588,0.4958978593,0.7373789548999999,0.5278459786999999
2650,smoke,Barnsley,misocapnist: One who hates the smell of tobacco smoke #UnusualWords http://t.co/jMcFFA3TOQ,0,0,0.5326672196,0.3601015806,0.1649607122,0.1365695894,0.4042592943,0.08357518911,0.35904324049999997,0.22148597239999998,0.1966177523,0.3116607964
2655,smoke,,To treat his childhood asthma Teddy Roosevelt's parents made him drink black coffee and smoke cigars. http://t.co/CtaC2xZ8dY,0,0,0.1818457246,0.1860283911,0.5071269274,0.1770537496,0.1473193467,0.2901211977,0.1703392267,0.3796612024,0.07690504193,0.238557145
2663,snowstorm,,How does a snowstorm happen? Find the answers here: http://t.co/m75fCLUtF2 #snowstorm,1,1,0.5149413943,0.7227426171,0.2647577822,0.24294131989999998,0.6005311608,0.2185968459,0.6299222708,0.47725689409999994,0.4631558061,0.4168230891
2665,snowstorm,"NJ, USA",Tess was almost born in a snowstorm. I was 39 years ago. Here's her birth story. http://t.co/UnyuRR8baw #VBAC #NaturalBirth,0,0,0.7917686105,0.8524243831999999,0.5693539381,0.2520074248,0.7420957088,0.5419332981,0.5608730912,0.5517281293999999,0.7332494259000001,0.5711931586
2666,snowstorm,The Land of Make Believe,She rose to her lofty position after being transported by accident to Oz in a hot air balloon during a snowstorm.,0,0,0.7549943328000001,0.7233860493000001,0.22479116920000003,0.21689447760000002,0.7477654219,0.292853415,0.6891472936,0.18941587210000002,0.662938118,0.7107946873000001
2668,snowstorm,"Philadelphia, PA",It's creepy seeing 676 closed. It was closed during a snowstorm and my balcony overlooked the 676/76 overpass. Very eerie,1,1,0.5403897166,0.791808486,0.144015789,0.20147156719999998,0.5095232725,0.30900943280000004,0.3847707212,0.27242010829999996,0.49812471869999997,0.49426287409999997
2670,snowstorm,Mountains,RT RTphotographyUK: New #photo Oak in a snowstorm http://t.co/gWOKZELq5Q taken in #winter on the #SouthDowns #Hampshire #photography #artÛ_,1,1,0.6548870802000001,0.44123172759999996,0.2090141177,0.11603933570000001,0.4244363606,0.3211862445,0.6984497309000001,0.2145256996,0.34089669590000005,0.2407310903
2673,snowstorm,"Saint John, N.B, Canada",@erincandy Hr/15 mins for me in that place. During a snowstormI was pissed lol We got oil delivered to them on snowmobiles in the end,1,1,0.613550365,0.5113332272,0.1843749285,0.1660320163,0.6771647334,0.2487858534,0.4937362373,0.185241431,0.6134710312,0.5929914713000001
2675,snowstorm,,Long Island is technically the leftover dirt from a snowstorm and thats a geologic fact. That place is terrible.,1,1,0.6557315588,0.36312082409999996,0.141022861,0.1345098317,0.3209014535,0.2881741524,0.38976693149999997,0.1629653871,0.27402091030000003,0.3207122386
2676,snowstorm,Western New York,#LakeEffect #Snowstorm Twill Denim Jackets *** ALL MY PROCEEDS FOR ITEMS WITH THIS DESIGN WILL GO TO HELP THE... http://t.co/QmtDXuYktY,1,1,0.24168092010000003,0.2854728997,0.46546503899999997,0.5039839745,0.29499173160000003,0.6073631048,0.3668577373,0.4365243614,0.1436075866,0.1028081998
2677,snowstorm,Mountains,New #photo Oak in a snowstorm http://t.co/gWOKZELq5Q taken in #winter on the #SouthDowns #Hampshire #photography #art #tree #treeporn,1,1,0.6637305021000001,0.4995660782,0.1746330857,0.15541008109999999,0.49349325899999996,0.4195791185,0.7612675428,0.27604418989999996,0.4261300266,0.3012942374
2680,snowstorm,,The sun is shining on this house now but imagine trying to build this summer home during a North East snowstorm!... http://t.co/BtJL9JkvXZ,1,1,0.2526190877,0.5340330601,0.1610028148,0.361009866,0.553670764,0.487469703,0.6147192121,0.4396872818,0.2028891146,0.2554981112
2682,snowstorm,,This week on dream from last night: my mom drove my car in a snowstorm. She hit another car while parallel parking. Saw my first ex......,0,0,0.2904265225,0.2514196038,0.20402008300000002,0.1439490914,0.36381310219999996,0.6253763437,0.27190563079999996,0.3028093576,0.2525990307,0.11149828140000001
2683,snowstorm,New England ????,"I feel like the cold homeless orphan gazing into the cozy mansion of the affluent eating a lobster dinner during a snowstorm.

It's fine.",1,1,0.3107669353,0.2867937386,0.1551346779,0.2172305584,0.4212061763,0.5013899207,0.4040308297,0.1547527611,0.38771879670000003,0.2819623351
2685,storm,AUSTRALIA,Warcraft 3-Inspired Mode Likely Hitting Heroes of the Storm http://t.co/848CVWWdOt,0,0,0.5502386093,0.3382698596,0.14495536679999999,0.2607104182,0.23377490039999999,0.4232398868,0.35765811799999997,0.3092796803,0.110942632,0.3079262972
2686,storm,,Well this storm hit out of no where! ??,1,1,0.6564825772999999,0.7997558712999999,0.29568362239999996,0.23951557280000002,0.3944568932,0.5110961199,0.3471539915,0.1491757631,0.173469305,0.6948375701999999
2689,storm,"Sunmy Melbourne, England",Want to know how to get the edge and storm Rock Paper Scissors http://t.co/YHzo0L7vtV #GameChanger,0,0,0.219494909,0.250102669,0.1918669939,0.3234565854,0.3352290988,0.44869595770000004,0.5090619326,0.35828524829999997,0.1585799158,0.246214658
2690,storm,424 N. FAIRFAX AVE. 90036,Storm &amp; Family tonight http://t.co/0aP7MoNtjF,1,1,0.7252956629,0.9465003014,0.9006593226999999,0.6100760698,0.6275244951,0.362436235,0.7903722525,0.5074895024,0.5522487164000001,0.8249540329
2691,storm,USA,IGN: A Warcraft 3-inspired mode is likely coming to Heroes of the Storm http://t.co/2qVgImRo0R http://t.co/VTRoCiHSne,1,1,0.5536066293999999,0.41300225259999995,0.1540195942,0.21659836170000002,0.3424625993,0.4795482457,0.383241713,0.3588134646,0.1763779819,0.3239488304
2692,storm,,Another next day #ThrowbackThursday of Kinky Kristy and @KyleSalive rehearsing up a storm! #DoingHashtagsRight http://t.co/UJ9hxUg7QS,0,0,0.4466164708,0.5518251657,0.2893360257,0.4379937947,0.5591658354,0.415702343,0.6051188111,0.40671330689999996,0.4090663493,0.44235056640000003
2694,storm,Where is my mind?,@DovahSwag @Gray_Greymane DotA 2 &gt; Heroes Of The Storm &gt; League Of Legends,0,0,0.78361094,0.657515049,0.09429749846,0.2170171738,0.3144895434,0.31629192829999997,0.6005986929,0.19683954120000002,0.1174193323,0.641038835
2695,storm,North Coast of O-H-I-O,Storm rolling into Hilton Head gonna be fun,1,1,0.4300216436,0.5550847054,0.3217269182,0.194604516,0.2656639218,0.2118999958,0.37053138020000004,0.09600317478,0.1488306522,0.5317821503
2696,storm,Oman,Man united is not just about playing football like he did back at Spain its about passion courage and endurance to ride the storm.,0,0,0.3486499786,0.25031101699999997,0.2644611001,0.2142969966,0.2993079126,0.6471685767,0.39903911950000004,0.3025641739,0.11411622169999999,0.3096697032
2697,storm,,Û÷SexistÛª peer review causes storm online https://t.co/WO2T0K4zXi via @timeshighered,1,1,0.610753715,0.5201465487,0.29206410050000003,0.732526958,0.4520508945,0.9383283854000001,0.7262012959,0.35090601439999997,0.1722212732,0.41293144229999995
2703,stretcher,SP - Brasil #1,WNBA: Stars coach Dan Hughes taken off court on stretcher after collision with Danielle Robinson (ESPN) http://t.co/Jwm87uvbEf,0,0,0.6323776245,0.5626751781,0.2317359447,0.360439539,0.3476635218,0.6072814464999999,0.3947120309,0.375259012,0.1667602658,0.4338642955
2706,stretcher,,Oh no! Dan Hughes seems like he's really hurt after getting knocked down by D Rob. They're bringing a stretcher on the court!,0,0,0.5514860749,0.6660759449,0.1637054682,0.17948070170000002,0.43248912689999996,0.23983171579999998,0.43690112229999994,0.1251853704,0.2633982897,0.3604408205
2710,stretcher,USA,"Ambulance stretcher simple stretcher emergency medical care http://t.co/hYHoFDdWl7 #0518

$169.50
End Date: WedneÛ_ http://t.co/rMdfx6y0HO",0,0,0.5512978435,0.19951915739999998,0.12254202369999999,0.1039367318,0.1673908532,0.2155465484,0.1310051382,0.1981350482,0.09264957905,0.1036734283
2714,stretcher,,georgegallagher: RT WNBA: Stars coach Dan Hughes taken off court on stretcher after collision with Danielle RobinÛ_ http://t.co/wz4xVZYqJd,0,0,0.6544182301,0.5131533146,0.3136208653,0.3590263724,0.4501845241,0.5169616938,0.4483523965,0.2966184616,0.2784669995,0.42552760240000004
2721,structural%20failure,Asia,Building structural integrity &amp; failure: problems inspections damages defects testing repair | Rightways https://t.co/a1KN4U3YuA,1,1,0.7707469463,0.567314744,0.3591718376,0.38570567969999997,0.4308134913,0.4196485877,0.5915224552,0.5863217710999999,0.2764361501,0.4706406295
2722,structural%20failure,London,@paulmyerscough but also a complete failure of imagination when it comes to institutional/structural analysis regardless of politics,0,0,0.5705996752,0.37817031149999997,0.13753080369999998,0.5320902467,0.3919922113,0.5559033751,0.47826188799999997,0.21758171920000002,0.3377099037,0.4923031926
2725,structural%20failure,,http://t.co/NSA4kfN2RB Coal Industry's imprudent decisions! Like @TonyAbbottMHR FAILURE to recognize structural change! LOOKOUT INVESTORS!,0,0,0.4747730792,0.3065806627,0.5990314484,0.5464942454999999,0.3296213746,0.6143824458,0.2002159655,0.5327941179,0.12837699060000002,0.26877662539999997
2727,structural%20failure,"BurBank, CA",Can You Afford Structural Failure? http://t.co/X3mKNITh7K,0,0,0.1046809554,0.1617530286,0.6697947383,0.2837488949,0.2325094938,0.1200784743,0.1383785605,0.33968791369999995,0.09368488193,0.2428566366
2730,structural%20failure,"Swaggdad, Irock",@GazelleBundchen different materials etc. Just because a closer building stayed intact doesn't negate a structural failure in building 7.,0,0,0.38472324609999997,0.4067896605,0.5123904942999999,0.5080126524,0.6750656366,0.6961433887,0.6106066108,0.48388603329999996,0.7272046804000001,0.5024650693
2755,suicide%20bomber,Pune,@ZeeNews How come no one asked the obvious QN? Why show a Hindu suicide bomber? Never heard of one.,1,1,0.28015494350000003,0.2918788791,0.0979962647,0.33177241679999997,0.1973985732,0.5629255176,0.4229299426,0.1468528211,0.18931293489999998,0.202437222
2765,suicide%20bombing,,Career goals ?? try not to cause a suicide bombing or raise psychos that like blowing shit up!,0,0,0.24497959019999999,0.4031604826,0.32839614149999996,0.8759934902,0.3146042228,0.9497439861,0.7085585594,0.42201420659999994,0.1889210045,0.4183051884
2766,suicide%20bombing,"Charlotte, NC",@JRehling @MyyTwoCentss And if your best evidence is the word of a guy who encouraged suicide bombing as a means to get to heaven.....well..,0,0,0.3042698205,0.3106724024,0.2022877336,0.8599301576999999,0.5791094303000001,0.9015903473000001,0.8051247597,0.2216064036,0.3651349247,0.3853009343
2768,suicide%20bombing,New York City,"ErdoganÛªs Bloody Gambit: 
Max Zirngast in Jacobin:
On July 20 a suicide bombing took the lives of thirty-one... http://t.co/l1vN8zXLGG",1,1,0.7953001261,0.6955938339,0.3123508692,0.8914440274,0.8654825091,0.8243676423999999,0.9042546749,0.7274912595999999,0.9636617303,0.8881057501
2769,suicide%20bombing,United Kingdom,@samfbiddle If Gawker so badly wants to commit suicide why don't you just volunteer your offices to test the new F35's bombing capabilities.,1,1,0.1191653907,0.31774169210000003,0.3280580044,0.5449834466,0.2012541294,0.6376715302,0.4783952236,0.3305186629,0.1487959921,0.1681906432
2782,sunk,"Sussex, UK",According to the tabloids Cilla could've been saved. In the sense that Titanic wouldn't have sunk had it avoided the iceberg.,0,0,0.6106042265999999,0.47307151560000005,0.13321724529999998,0.20615816120000002,0.4236589968,0.301427573,0.5179411172999999,0.17272865769999998,0.47100621460000003,0.5554870963
2783,sunk,{Daughter of Ares} {Eighteen},Managed to shuffle over to the bed. Butterflies swarmed in the pit of her belly at @VengefulKnave's offer. Her canines sunk into her lower++,0,0,0.7731441259,0.5528208613000001,0.111617744,0.1262774169,0.43591851,0.2782512307,0.2829383612,0.1611680686,0.5203247665999999,0.5832257867
2784,sunk,Tweets by David,Today 5/8/1941 Today 1941 British cargo ship Kumasian torpedoed/sunk Atlantic lost 1 of 60 lives Any1 have link? #crewlist #WW2,1,1,0.7366814613,0.4915289879,0.19407516719999998,0.1553099155,0.4824466109,0.6162670851,0.38602155450000003,0.39306807520000003,0.3631699085,0.5288415551
2800,survive,"Lima, Peru",#ScienceDaily Parental experience may help coral offspring survive climate change http://t.co/M2tJoxkCoU,0,0,0.4126458764,0.7475706934999999,0.1782567203,0.4471599758,0.5093038082,0.4031961858,0.6919904947,0.451931715,0.3352775872,0.5433631539
2802,survive,,"The #Future of Insurance and Driverless #Cars: Can the #Insurance Industry Survive #Driverless Cars?
http://t.co/zEARtXBOFt",0,0,0.5355401635,0.28498542309999997,0.3979755938,0.45024320479999996,0.42979544399999997,0.6981554031,0.597905159,0.49294409159999997,0.4170928895,0.3333583474
2807,survive,,#WWII #SGM T34 in flames but with tank of gasoline to the outside it is likely that the crew survive . http://t.co/Psz22ky0fM,1,1,0.6395936012,0.6021674871,0.39637050030000004,0.28852611780000004,0.6978713870000001,0.5479639172999999,0.3974030614,0.5527946353000001,0.5983468294,0.4708847404
2808,survive,"Quezon City, National Capital Region",Survive! ???? no sleep as in!,0,0,0.43289175630000004,0.2030531466,0.06677922606,0.09235277772,0.2523213625,0.1079863012,0.1050247848,0.055893242360000005,0.08887541294,0.5062277317
2812,survived,The Meadow,Fotoset: ÛÏYou are the person who survived a bunch of rainstorms and kept walking. I now believe that pain... http://t.co/xEGNtXnH3B,0,0,0.6638972759,0.5179105997,0.1427296102,0.2168973088,0.4448578656,0.2558478713,0.3707965314,0.4566136301,0.2101758718,0.213215813
2814,survived,portsmouth,Good news Adam Barton survived the helicopter crash in #Emmerdale maybe now he can start training &amp; get match fit. #Pompey,1,1,0.7983700037,0.343133986,0.23721623420000001,0.5563604236,0.37859192490000004,0.8968451023,0.6004110575,0.35846397280000003,0.17073118690000003,0.4111220837
